CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
40702	275.05365	95365680329	0.41476	0.37917	274.87930	0.17435	459	1	0.43049	0.37002	1	0.40112	0.32183	1	0.41580	0.34592	1	0.39906	0.53614	14.33644	1.08511	1	0.67599	0.52326	13.24407	1.07768	1	-0.02287	-0.00817	0.60528	0.00327	1	0.04311	-0.00613	0.63389	0.00315	1	1.40781	0.10625	0	
40703	275.06042	95365748019	0.41507	0.37831	274.87930	0.18112	459	1	0.41571	0.37774	1	0.43154	0.33247	1	0.42363	0.35511	1	0.39926	0.53601	14.06081	1.06379	1	0.67629	0.52356	13.48554	1.05636	1	-0.02287	-0.00817	0.60528	0.00330	1	0.04311	-0.00613	0.63389	0.00323	1	1.40781	0.10625	0	START_TRIAL
40704	275.06708	95365814654	0.41542	0.37786	274.87930	0.18777	459	1	0.41808	0.38731	1	0.43195	0.34290	1	0.42501	0.36510	1	0.39931	0.53602	14.19935	1.04905	1	0.67655	0.52367	13.63339	1.04161	1	-0.02357	-0.00844	0.62499	0.00323	1	0.04311	-0.00623	0.63389	0.00316	1	1.40781	0.10625	0	
40705	275.07385	95365882339	0.41581	0.37745	274.87930	0.19455	459	1	0.42542	0.40016	1	0.42900	0.33102	1	0.42721	0.36559	1	0.39928	0.53601	14.27009	1.04819	1	0.67668	0.52384	13.49531	1.04819	1	-0.02357	-0.00844	0.62499	0.00320	1	0.04311	-0.00623	0.63389	0.00323	1	1.40781	0.10625	0	
40706	275.08051	95365948944	0.41557	0.38024	274.87930	0.20120	459	1	0.43096	0.37831	1	0.38566	0.54944	1	0.40831	0.46387	1	0.39919	0.53598	14.21323	1.05477	1	0.67667	0.52407	13.32067	1.05477	1	-0.02357	-0.00844	0.62499	0.00333	1	0.04311	-0.00623	0.63389	0.00327	1	1.40781	0.10625	0	
40707	275.08679	95366011757	0.41532	0.38273	274.87930	0.20749	459	1	0.42999	0.37401	1	0.38520	0.54614	1	0.40760	0.46007	1	0.39930	0.53585	14.18149	1.06135	1	0.67654	0.52387	13.39518	1.06135	1	-0.02367	-0.00851	0.63010	0.00346	1	0.04219	-0.00608	0.61906	0.00320	1	1.40781	0.10625	0	
40708	275.09329	95366076535	0.41499	0.38223	274.87930	0.21399	459	1	0.41795	0.39950	1	0.39125	0.33284	1	0.40460	0.36617	1	0.39958	0.53614	14.09019	1.06135	1	0.67679	0.52400	13.48057	1.06135	1	-0.02367	-0.00851	0.63010	0.00347	1	0.04219	-0.00608	0.61906	0.00320	1	1.40781	0.10625	0	
40709	275.10065	95366150281	0.41547	0.38281	274.87930	0.22134	459	1	0.44676	0.42281	1	0.41598	0.38096	1	0.43137	0.40188	1	0.40001	0.53593	14.21361	1.06135	1	0.67702	0.52402	13.97346	1.06135	1	-0.02367	-0.00851	0.63010	0.00318	1	0.04219	-0.00608	0.61906	0.00332	1	1.40781	0.10625	0	
40710	275.10718	95366215605	0.41591	0.38328	274.87930	0.22787	459	1	0.44579	0.41835	1	0.41596	0.38055	1	0.43087	0.39945	1	0.40121	0.53641	14.86209	1.06866	1	0.67855	0.52443	13.63032	1.06197	1	-0.02359	-0.00874	0.63692	0.00316	1	0.18524	-0.02746	2.75315	0.00328	0	1.40781	0.10625	0	
40711	275.11356	95366279276	0.41792	0.38371	274.87930	0.23425	459	1	0.52185	0.41396	1	0.45405	0.38349	1	0.48795	0.39873	1	0.40324	0.53704	14.41546	1.06928	1	0.67955	0.52504	13.86495	1.06259	1	-0.02359	-0.00874	0.63692	0.00324	1	0.18524	-0.02746	2.75315	0.00313	0	1.40781	0.10625	0	
40712	275.12073	95366350887	0.42002	0.38419	274.87930	0.24142	459	1	0.57624	0.42412	1	0.41503	0.37837	1	0.49564	0.40125	1	0.40354	0.53710	15.51860	1.06990	1	0.67985	0.52480	13.46853	1.06321	1	-0.02359	-0.00874	0.63692	0.00320	1	0.18524	-0.02746	2.75315	0.00325	0	1.40781	0.10625	0	
40713	275.12711	95366414908	0.42201	0.38469	274.87930	0.24780	459	1	0.57636	0.42819	1	0.41503	0.37837	1	0.49569	0.40328	1	0.40582	0.53694	14.45868	1.06321	1	0.68274	0.52595	13.48583	1.06321	1	-0.02231	-0.00854	0.61858	0.00316	1	0.04290	-0.00630	0.61731	0.00316	1	1.40781	0.10625	0	
40714	275.13400	95366483931	0.45015	0.40171	274.87930	0.24780	459	0	0.59599	0.41784	1	0.53192	0.46231	1	0.56396	0.44007	1	0.40622	0.53737	14.96837	1.05590	1	0.68309	0.52556	13.48702	1.06259	1	-0.02231	-0.00854	0.61858	0.00314	1	0.04290	-0.00630	0.61731	0.00339	1	1.40781	0.10625	0	
40715	275.14081	95366551697	0.49719	0.38628	274.87930	0.24780	459	0	0.57922	0.41252	1	0.50925	0.32917	1	0.54423	0.37085	1	0.40617	0.53744	15.15242	1.05528	1	0.68293	0.52576	13.66282	1.06197	1	-0.02231	-0.00854	0.61858	0.00314	1	0.04290	-0.00630	0.61731	0.00326	1	1.40781	0.10625	0	
40716	275.14749	95366618804	0.51287	0.38127	274.87930	0.24780	459	0	0.57923	0.41291	1	0.50922	0.32961	1	0.54423	0.37126	1	0.40614	0.53735	14.83447	1.05466	1	0.68297	0.52577	13.54811	1.06135	1	-0.02231	-0.00854	0.61858	0.00311	1	0.04348	-0.00637	0.62430	0.00328	1	1.40781	0.10625	0	
40717	275.15399	95366683723	0.51984	0.39608	275.13400	0.01999	460	1	0.57741	0.42032	1	0.50407	0.46069	1	0.54074	0.44050	1	0.40610	0.53731	14.92066	1.06135	1	0.68311	0.52564	13.63765	1.06135	1	-0.02231	-0.00854	0.61858	0.00309	1	0.04348	-0.00637	0.62430	0.00334	1	1.40781	0.10625	0	
40718	275.16089	95366752724	0.52429	0.39051	275.13400	0.02689	460	1	0.58474	0.40879	1	0.49942	0.32768	1	0.54208	0.36823	1	0.40613	0.53732	14.80102	1.06135	1	0.68299	0.52580	13.67122	1.06135	1	-0.02231	-0.00854	0.61858	0.00311	1	0.04348	-0.00637	0.62430	0.00324	1	1.40781	0.10625	0	
40719	275.16760	95366819706	0.52725	0.38680	275.13400	0.03360	460	1	0.58474	0.40879	1	0.49942	0.32768	1	0.54208	0.36823	1	0.40612	0.53742	14.99153	1.06135	1	0.68309	0.52584	13.95747	1.06135	1	-0.02231	-0.00854	0.61858	0.00313	1	0.04348	-0.00637	0.62430	0.00322	1	1.40781	0.10625	0	
40720	275.17426	95366886414	0.52847	0.38710	275.13400	0.04025	460	1	0.57881	0.41572	1	0.49279	0.36209	1	0.53580	0.38891	1	0.40611	0.53737	14.95440	1.06135	1	0.68321	0.52582	13.94038	1.06135	1	-0.02231	-0.00854	0.61858	0.00313	1	0.04348	-0.00637	0.62430	0.00315	1	1.40781	0.10625	0	
40721	275.18097	95366953538	0.53082	0.39319	275.13400	0.04697	460	1	0.58613	0.43267	1	0.50839	0.43902	1	0.54726	0.43585	1	0.40609	0.53737	15.09199	1.06135	1	0.68308	0.52575	13.77248	1.06135	1	-0.02231	-0.00854	0.61858	0.00311	1	0.04348	-0.00637	0.62430	0.00317	1	1.40781	0.10625	0	
40722	275.18768	95367020467	0.53265	0.39793	275.13400	0.05368	460	1	0.58613	0.43267	1	0.50839	0.43902	1	0.54726	0.43585	1	0.40609	0.53728	15.12524	1.06135	1	0.68324	0.52551	13.48885	1.06135	1	-0.02231	-0.00854	0.61858	0.00314	1	0.04376	-0.00636	0.62827	0.00324	1	1.40781	0.10625	0	
40723	275.19434	95367086999	0.53433	0.40166	275.13400	0.06033	460	1	0.58142	0.41988	1	0.51744	0.45049	1	0.54943	0.43519	1	0.40620	0.53674	15.18623	1.06135	1	0.68323	0.52535	13.37570	1.06135	1	-0.02231	-0.00854	0.61858	0.00309	1	0.04376	-0.00636	0.62827	0.00319	1	1.40781	0.10625	0	
40724	275.20105	95367154165	0.53637	0.40518	275.13400	0.06705	460	1	0.57843	0.41682	1	0.53513	0.46405	1	0.55678	0.44043	1	0.40619	0.53671	15.18925	1.06135	1	0.68330	0.52491	13.51905	1.06135	1	-0.02231	-0.00854	0.61858	0.00309	1	0.04376	-0.00636	0.62827	0.00304	1	1.40781	0.10625	0	
40725	275.20779	95367221549	0.53807	0.40812	275.13400	0.07379	460	1	0.57843	0.41682	1	0.53513	0.46405	1	0.55678	0.44043	1	0.40624	0.53647	14.81576	1.06135	1	0.68335	0.52493	13.44404	1.06135	1	-0.02231	-0.00840	0.61858	0.00309	1	0.04345	-0.00616	0.62250	0.00308	1	1.40781	0.10625	0	
40726	275.21439	95367287639	0.53952	0.40989	275.13400	0.08038	460	1	0.58617	0.44305	1	0.52776	0.41919	1	0.55696	0.43112	1	0.40624	0.53666	14.99909	1.06135	1	0.68338	0.52498	13.46008	1.06135	1	-0.02231	-0.00840	0.61858	0.00299	1	0.04345	-0.00616	0.62250	0.00308	1	1.40781	0.10625	0	
40727	275.22119	95367355636	0.54086	0.41217	275.13400	0.08719	460	1	0.58415	0.43850	1	0.53228	0.44518	1	0.55821	0.44184	1	0.40623	0.53655	14.81106	1.06135	1	0.68339	0.52461	13.35782	1.06135	1	-0.02231	-0.00840	0.61858	0.00305	1	0.04345	-0.00616	0.62250	0.00324	1	1.40781	0.10625	0	
40728	275.22784	95367422242	0.54201	0.41415	275.13400	0.09384	460	1	0.58415	0.43850	1	0.53228	0.44518	1	0.55821	0.44184	1	0.40628	0.53663	14.97533	1.06135	1	0.68340	0.52464	13.32938	1.06135	1	-0.02231	-0.00835	0.61858	0.00307	1	0.04345	-0.00616	0.62250	0.00322	1	1.40781	0.10625	0	
40729	275.23462	95367489985	0.54400	0.41510	275.13400	0.10062	460	1	0.60496	0.39831	1	0.54253	0.46025	1	0.57375	0.42928	1	0.40623	0.53643	14.95511	1.06135	1	0.68347	0.52444	13.21692	1.06135	1	-0.02231	-0.00835	0.61858	0.00307	1	0.04345	-0.00616	0.62250	0.00332	1	1.40781	0.10625	0	
40730	275.24130	95367556920	0.54533	0.41635	275.13400	0.10730	460	1	0.59399	0.42582	1	0.53940	0.44692	1	0.56670	0.43637	1	0.40609	0.53623	14.80367	1.06135	1	0.68336	0.52469	13.46090	1.06135	1	-0.02231	-0.00835	0.61858	0.00304	1	0.04345	-0.00616	0.62250	0.00318	1	1.40781	0.10625	0	
40731	275.24783	95367622126	0.54652	0.41746	275.13400	0.11383	460	1	0.59399	0.42582	1	0.53940	0.44692	1	0.56670	0.43637	1	0.40613	0.53636	14.83125	1.06135	1	0.68354	0.52473	13.64363	1.06135	1	-0.02231	-0.00835	0.61858	0.00309	1	0.04345	-0.00616	0.62250	0.00328	1	1.40781	0.10625	0	
40732	275.25470	95367690723	0.54720	0.41570	275.13400	0.12070	460	1	0.60150	0.41087	1	0.51727	0.35711	1	0.55939	0.38399	1	0.40617	0.53634	14.91604	1.06135	1	0.68350	0.52461	13.78754	1.06135	1	-0.02231	-0.00835	0.61858	0.00310	1	0.04345	-0.00616	0.62250	0.00323	1	1.40781	0.10625	0	
40733	275.26141	95367757830	0.54887	0.41783	275.13400	0.12741	460	1	0.58433	0.42918	1	0.57711	0.48752	1	0.58072	0.45835	1	0.40612	0.53641	14.97661	1.06135	1	0.68356	0.52441	13.58156	1.06135	1	-0.02231	-0.00835	0.61858	0.00311	1	0.04345	-0.00616	0.62250	0.00328	1	1.40781	0.10625	0	
40734	275.26807	95367824309	0.55039	0.41976	275.13400	0.13406	460	1	0.58433	0.42918	1	0.57711	0.48752	1	0.58072	0.45835	1	0.40609	0.53639	15.09199	1.06135	1	0.68354	0.52443	13.78182	1.06135	1	-0.02231	-0.00835	0.61858	0.00311	1	0.04356	-0.00613	0.62401	0.00329	1	1.40781	0.10625	0	
40735	275.27475	95367891274	0.55143	0.42184	275.13400	0.14075	460	1	0.58372	0.43254	1	0.56277	0.49859	1	0.57324	0.46556	1	0.40630	0.53559	15.00851	1.06135	1	0.68362	0.52447	13.78405	1.06135	1	-0.02231	-0.00835	0.61858	0.00308	1	0.04356	-0.00613	0.62401	0.00315	1	1.40781	0.10625	0	
40736	275.28143	95367958097	0.55231	0.42127	275.13400	0.14743	460	1	0.58897	0.45948	1	0.55439	0.35809	1	0.57168	0.40879	1	0.40631	0.53565	14.97678	1.06135	1	0.68377	0.52461	13.58598	1.06135	1	-0.02231	-0.00835	0.61858	0.00305	1	0.04356	-0.00613	0.62401	0.00316	1	1.40781	0.10625	0	
40737	275.28815	95368025190	0.55312	0.42075	275.13400	0.15414	460	1	0.58897	0.45948	1	0.55439	0.35809	1	0.57168	0.40879	1	0.40636	0.53556	14.51827	1.06135	1	0.68384	0.52436	13.29714	1.06135	1	-0.02231	-0.00817	0.61858	0.00307	1	0.04425	-0.00612	0.63260	0.00328	1	1.40781	0.10625	0	
40738	275.29453	95368089049	0.55278	0.41915	275.13400	0.16052	460	1	0.58695	0.44294	1	0.50246	0.31818	1	0.54470	0.38056	1	0.40643	0.53566	14.38728	1.06135	1	0.68366	0.52400	13.53042	1.06135	1	-0.02231	-0.00817	0.61858	0.00306	1	0.04425	-0.00612	0.63260	0.00318	1	1.40781	0.10625	0	
