CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
28777	194.58112	924599232774	0.43532	0.39143	194.53438	0.04674	606	1	0.45457	0.40904	1	0.43557	0.38892	1	0.44507	0.39898	1	0.33460	0.45496	13.35892	1.06507	1	0.59787	0.44051	13.18836	1.07314	1	-0.04246	0.00791	0.67569	0.00310	1	0.02608	0.01098	0.68737	0.00293	1	1.38281	0.39236	0	
28778	194.58778	924599299446	0.43615	0.38996	194.53438	0.05341	606	1	0.44946	0.34939	1	0.43616	0.40714	1	0.44281	0.37826	1	0.33466	0.45495	13.54260	1.07314	1	0.59795	0.44082	13.30177	1.08121	1	-0.04246	0.00791	0.67569	0.00309	1	0.02608	0.01098	0.68737	0.00278	1	1.38281	0.39236	0	START_TRIAL
28779	194.59450	924599366536	0.43690	0.38881	194.53438	0.06012	606	1	0.44986	0.37909	1	0.43736	0.37778	1	0.44361	0.37843	1	0.33473	0.45491	13.59832	1.08121	1	0.59780	0.44080	12.49418	1.08927	1	-0.04246	0.00791	0.67569	0.00312	1	0.02608	0.01098	0.68737	0.00299	1	1.38281	0.39236	0	
28780	194.60106	924599432182	0.43751	0.38810	194.53438	0.06668	606	1	0.44986	0.37909	1	0.43747	0.38277	1	0.44367	0.38093	1	0.33520	0.45474	13.10948	1.08121	1	0.59808	0.44113	13.34200	1.08121	1	-0.04130	0.00765	0.65805	0.00315	1	0.02503	0.01047	0.65844	0.00280	1	1.38281	0.39236	0	
28781	194.60773	924599498826	0.43809	0.38939	194.53438	0.07335	606	1	0.46548	0.38364	1	0.42339	0.42366	1	0.44443	0.40365	1	0.33510	0.45479	12.72503	1.07314	1	0.59809	0.44118	13.45628	1.06507	1	-0.04130	0.00765	0.65805	0.00317	1	0.02503	0.01047	0.65844	0.00281	1	1.38281	0.39236	0	
28782	194.61421	924599563654	0.43791	0.39108	194.53438	0.07983	606	1	0.43659	0.37432	1	0.43480	0.44832	1	0.43570	0.41132	1	0.33524	0.45495	13.46804	1.05700	1	0.59835	0.44151	13.05148	1.04893	1	-0.04130	0.00765	0.65805	0.00309	1	0.02503	0.01047	0.65844	0.00285	1	1.38281	0.39236	0	
28783	194.62086	924599630137	0.43785	0.39358	194.53438	0.08649	606	1	0.43906	0.39050	1	0.43522	0.46172	1	0.43714	0.42611	1	0.33537	0.45485	13.08551	1.03369	1	0.59855	0.44156	13.23142	1.02563	1	-0.04031	0.00743	0.64309	0.00300	1	0.02530	0.01054	0.66303	0.00286	1	1.38281	0.39236	0	
28784	194.62801	924599701645	0.43797	0.39469	194.53438	0.09363	606	1	0.45256	0.39122	1	0.42683	0.42921	1	0.43969	0.41022	1	0.33546	0.45488	13.22029	1.01846	1	0.59860	0.44162	13.17566	1.01846	1	-0.04031	0.00743	0.64309	0.00304	1	0.02530	0.01054	0.66303	0.00293	1	1.38281	0.39236	0	
28785	194.63481	924599769711	0.43804	0.39603	194.53438	0.10043	606	1	0.46412	0.40456	1	0.41410	0.42776	1	0.43911	0.41616	1	0.33548	0.45495	13.15792	1.01128	1	0.59869	0.44169	13.69681	1.01128	1	-0.04031	0.00743	0.64309	0.00303	1	0.02530	0.01054	0.66303	0.00292	1	1.38281	0.39236	0	
28786	194.64134	924599834937	0.43811	0.39722	194.53438	0.10696	606	1	0.46412	0.40456	1	0.41410	0.42776	1	0.43911	0.41616	1	0.33581	0.45505	13.30437	1.01128	1	0.59891	0.44163	13.64352	1.01128	1	-0.04130	0.00764	0.66120	0.00300	1	0.02550	0.01058	0.66544	0.00289	1	1.38281	0.39236	0	
28787	194.64766	924599898119	0.43786	0.39882	194.53438	0.11328	606	1	0.44999	0.40156	1	0.41720	0.45072	1	0.43359	0.42614	1	0.33606	0.45499	13.50383	1.01846	1	0.59933	0.44174	13.40459	1.01846	1	-0.04130	0.00764	0.66120	0.00301	1	0.02550	0.01058	0.66544	0.00285	1	1.38281	0.39236	0	
28788	194.65454	924599966988	0.43783	0.39821	194.53438	0.12016	606	1	0.44471	0.37181	1	0.43000	0.40270	1	0.43736	0.38726	1	0.33617	0.45492	13.52876	1.02563	1	0.59943	0.44176	13.07033	1.02563	1	-0.04130	0.00764	0.66120	0.00301	1	0.02550	0.01058	0.66544	0.00291	1	1.38281	0.39236	0	
