CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
35490	239.38455	914203216344	0.00000	0.00000	239.04993	0.25462	684	0	0.44858	0.43367	0	0.43582	-0.35930	0	0.44220	0.03718	0	0.40613	0.31619	13.50931	0.97369	0	0.66514	0.27900	14.99672	0.97369	0	-0.02211	0.03357	0.62599	0.00361	1	0.04055	0.03985	0.63323	0.00429	1	0.47292	0.86583	0	
35491	239.39162	914203286997	0.00000	0.00000	239.04993	0.25462	684	0	0.44858	0.43367	0	0.43582	-0.35930	0	0.44220	0.03718	0	0.40613	0.31619	13.50931	0.97369	0	0.66514	0.27900	14.99672	0.97369	0	-0.02211	0.03357	0.62599	0.00361	1	0.04055	0.03985	0.63323	0.00429	1	0.47292	0.86583	0	START_TRIAL
35492	239.39827	914203353559	0.00000	0.00000	239.04993	0.25462	684	0	0.44858	0.43367	0	0.43582	-0.35930	0	0.44220	0.03718	0	0.40613	0.31619	13.50931	0.97369	0	0.66514	0.27900	14.99672	0.97369	0	-0.02211	0.03357	0.62599	0.00361	1	0.04055	0.03985	0.63323	0.00429	1	0.47292	0.86583	0	
35493	239.40446	914203415464	0.00000	0.00000	239.04993	0.25462	684	0	0.44858	0.43367	0	0.43582	-0.35930	0	0.44220	0.03718	0	0.40613	0.31619	13.50931	0.97369	0	0.66514	0.27900	14.99672	0.97369	0	-0.02211	0.03357	0.62599	0.00361	1	0.04055	0.03985	0.63323	0.00429	1	0.47292	0.86583	0	
35494	239.41135	914203484228	0.00000	0.00000	239.04993	0.25462	684	0	0.44858	0.43367	0	0.43582	-0.35930	0	0.44220	0.03718	0	0.40613	0.31619	13.50931	0.97369	0	0.66514	0.27900	14.99672	0.97369	0	-0.02211	0.03357	0.62599	0.00361	1	0.04055	0.03985	0.63323	0.00429	1	0.47292	0.86583	0	
35495	239.41805	914203551202	0.00000	0.00000	239.04993	0.25462	684	0	0.44858	0.43367	0	0.43582	-0.35930	0	0.44220	0.03718	0	0.40613	0.31619	13.50931	0.97369	0	0.66514	0.27900	14.99672	0.97369	0	-0.02211	0.03357	0.62599	0.00361	1	0.04055	0.03985	0.63323	0.00429	1	0.47292	0.86583	0	
35496	239.42485	914203619336	0.00000	0.00000	239.04993	0.25462	684	0	0.44858	0.43367	0	0.43582	-0.35930	0	0.44220	0.03718	0	0.40613	0.31619	13.50931	0.97369	0	0.66514	0.27900	14.99672	0.97369	0	-0.02211	0.03357	0.62599	0.00361	1	0.04055	0.03985	0.63323	0.00429	1	0.47292	0.86583	0	
35497	239.43187	914203689550	0.00000	0.00000	239.04993	0.25462	684	0	0.44858	0.43367	0	0.43582	-0.35930	0	0.44220	0.03718	0	0.40613	0.31619	13.50931	0.97369	0	0.66514	0.27900	14.99672	0.97369	0	-0.02211	0.03357	0.62599	0.00361	1	0.04055	0.03985	0.63323	0.00429	1	0.47292	0.86583	0	
35498	239.43851	914203755932	0.00000	0.00000	239.04993	0.25462	684	0	0.44858	0.43367	0	0.43582	-0.35930	0	0.44220	0.03718	0	0.40613	0.31619	13.50931	0.97369	0	0.66514	0.27900	14.99672	0.97369	0	-0.02211	0.03357	0.62599	0.00361	1	0.04055	0.03985	0.63323	0.00429	1	0.47292	0.86583	0	
35499	239.44490	914203819788	0.00000	0.00000	239.04993	0.25462	684	0	0.44858	0.43367	0	0.43582	-0.35930	0	0.44220	0.03718	0	0.40613	0.31619	13.50931	0.97369	0	0.66514	0.27900	14.99672	0.97369	0	-0.02211	0.03357	0.62599	0.00361	1	0.04055	0.03985	0.63323	0.00429	1	0.47292	0.86583	0	
35500	239.45189	914203889654	0.00000	0.00000	239.04993	0.25462	684	0	0.44858	0.43367	0	0.43582	-0.35930	0	0.44220	0.03718	0	0.40613	0.31619	13.50931	0.97369	0	0.66514	0.27900	14.99672	0.97369	0	-0.02211	0.03357	0.62599	0.00361	1	0.04055	0.03985	0.63323	0.00429	1	0.47292	0.86583	0	
35501	239.45851	914203955932	0.00000	0.00000	239.04993	0.25462	684	0	0.44858	0.43367	0	0.43582	-0.35930	0	0.44220	0.03718	0	0.40613	0.31619	13.50931	0.97369	0	0.66514	0.27900	14.99672	0.97369	0	-0.02211	0.03357	0.62599	0.00361	1	0.04055	0.03985	0.63323	0.00429	1	0.47292	0.86583	0	
35502	239.46483	914204019106	0.19596	0.25388	239.04993	0.25462	684	0	0.38889	0.48984	1	0.39494	0.52568	1	0.39192	0.50776	1	0.40495	0.31734	15.70469	0.97369	1	0.66483	0.28751	14.53019	0.97369	1	-0.02211	0.03357	0.62599	0.00343	1	0.04055	0.03985	0.63323	0.00353	1	0.47292	0.86583	0	
35503	239.47195	914204090352	0.39192	0.50776	239.04993	0.25462	684	0	0.38889	0.48984	1	0.39494	0.52568	1	0.39192	0.50776	1	0.40504	0.31725	16.00431	0.97369	1	0.66466	0.28762	15.01894	0.97369	1	-0.02223	0.03333	0.62407	0.00344	1	0.04083	0.03998	0.63758	0.00346	1	0.47292	0.86583	0	
35504	239.47850	914204155848	0.39429	0.49230	239.04993	0.25462	684	0	0.39595	0.45548	1	0.39737	0.49818	1	0.39666	0.47683	1	0.40507	0.31711	16.12414	0.97369	1	0.66480	0.28769	14.64750	0.97369	1	-0.02223	0.03333	0.62407	0.00341	1	0.04083	0.03998	0.63758	0.00347	1	0.47292	0.86583	0	
35505	239.48529	914204223777	0.39509	0.48654	239.04993	0.25462	684	0	0.38841	0.43684	1	0.40497	0.51321	1	0.39669	0.47502	1	0.40506	0.31712	16.05595	0.97369	1	0.66494	0.28789	15.08982	0.97369	1	-0.02223	0.03333	0.62407	0.00341	1	0.04083	0.03998	0.63758	0.00351	1	0.47292	0.86583	0	
35506	239.49210	914204291780	0.39532	0.48249	239.47195	0.02014	685	1	0.38752	0.43218	1	0.40445	0.50847	1	0.39599	0.47033	1	0.40519	0.31729	15.91386	0.98027	1	0.66481	0.28753	14.44194	0.98027	1	-0.02304	0.03462	0.64833	0.00363	1	0.04055	0.03966	0.63323	0.00355	1	0.47292	0.86583	0	
35507	239.49887	914204359528	0.39673	0.47178	239.47195	0.02692	685	1	0.41144	0.44629	1	0.39330	0.41167	1	0.40237	0.42898	1	0.40530	0.31765	16.14586	0.98685	1	0.66470	0.28735	14.52143	0.98685	1	-0.02304	0.03462	0.64833	0.00352	1	0.04055	0.03966	0.63323	0.00367	1	0.47292	0.86583	0	
35508	239.50529	914204423765	0.39677	0.46285	239.47195	0.03334	685	1	0.40238	0.38566	1	0.39164	0.45071	1	0.39701	0.41818	1	0.40531	0.31756	16.14584	0.99343	1	0.66474	0.28792	15.03660	0.99343	1	-0.02304	0.03462	0.64833	0.00358	1	0.04055	0.03966	0.63323	0.00346	1	0.47292	0.86583	0	
35509	239.51192	914204489951	0.39681	0.45647	239.47195	0.03996	685	1	0.40238	0.38566	1	0.39164	0.45071	1	0.39701	0.41818	1	0.40531	0.31798	16.50197	0.99343	1	0.66497	0.28792	14.92101	0.99343	1	-0.02205	0.03320	0.62165	0.00353	1	0.04055	0.03966	0.63323	0.00349	1	0.47292	0.86583	0	
35510	239.51897	914204560501	0.39720	0.45422	239.47195	0.04701	685	1	0.40489	0.42638	1	0.39497	0.45063	1	0.39993	0.43850	1	0.40539	0.31788	16.58497	0.98685	1	0.66495	0.28777	15.17208	0.98685	1	-0.02205	0.03320	0.62165	0.00357	1	0.04055	0.03966	0.63323	0.00359	1	0.47292	0.86583	0	
35511	239.52545	914204625357	0.39673	0.45285	239.47195	0.05350	685	1	0.39830	0.42755	1	0.38766	0.45623	1	0.39298	0.44189	1	0.40554	0.31774	16.31758	0.98027	1	0.66503	0.28791	15.06979	0.98027	1	-0.02205	0.03320	0.62165	0.00352	1	0.04055	0.03966	0.63323	0.00347	1	0.47292	0.86583	0	
35512	239.53223	914204693086	0.39638	0.45201	239.47195	0.06027	685	1	0.39830	0.42755	1	0.38828	0.46130	1	0.39329	0.44443	1	0.40555	0.31790	16.19228	0.98027	1	0.66501	0.28799	15.35622	0.97369	1	-0.02275	0.03432	0.64275	0.00350	1	0.18026	0.17943	2.86512	0.00345	0	0.47292	0.86583	0	
35513	239.53888	914204759592	0.39559	0.45172	239.47195	0.06693	685	1	0.38651	0.41923	1	0.38874	0.47848	1	0.38763	0.44885	1	0.40567	0.31782	16.42060	0.98027	1	0.66507	0.28798	15.28316	0.97369	1	-0.02275	0.03432	0.64275	0.00356	1	0.18026	0.17943	2.86512	0.00344	0	0.47292	0.86583	0	
35514	239.54562	914204827113	0.39378	0.45118	239.47195	0.07367	685	1	0.37970	0.41365	1	0.36798	0.47681	1	0.37384	0.44523	1	0.40557	0.31774	15.77920	0.98027	1	0.66507	0.28798	15.28316	0.97369	1	-0.02275	0.03432	0.64275	0.00361	1	0.18026	0.17943	2.86512	0.00344	0	0.47292	0.86583	0	
35515	239.55241	914204894896	0.39221	0.45053	239.47195	0.08046	685	1	0.37970	0.41365	1	0.36723	0.47185	1	0.37347	0.44275	1	0.40587	0.31801	16.31422	0.98027	1	0.66506	0.28772	14.78112	0.98027	1	-0.02240	0.03389	0.63562	0.00354	1	0.04124	0.04014	0.64099	0.00359	1	0.47292	0.86583	0	
35516	239.55901	914204960915	0.39144	0.44982	239.47195	0.08705	685	1	0.39122	0.43933	1	0.37163	0.44170	1	0.38143	0.44051	1	0.40586	0.31803	16.45074	0.98027	1	0.66512	0.28768	14.67478	0.98685	1	-0.02240	0.03389	0.63562	0.00354	1	0.04124	0.04014	0.64099	0.00355	1	0.47292	0.86583	0	
35517	239.56573	914205028226	0.39101	0.44893	239.47195	0.09378	685	1	0.39237	0.43118	1	0.37759	0.44189	1	0.38498	0.43653	1	0.40591	0.31800	16.44277	0.98685	1	0.66527	0.28779	14.57914	0.99343	1	-0.02240	0.03389	0.63562	0.00356	1	0.04124	0.04014	0.64099	0.00355	1	0.47292	0.86583	0	
35518	239.57239	914205094649	0.39064	0.44816	239.47195	0.10043	685	1	0.39237	0.43118	1	0.37759	0.44189	1	0.38498	0.43653	1	0.40608	0.31801	16.74231	0.98685	1	0.66564	0.28807	14.96095	0.99343	1	-0.02170	0.03290	0.61702	0.00349	1	0.04124	0.04014	0.64099	0.00345	1	0.47292	0.86583	0	
35519	239.57910	914205161785	0.39081	0.44849	239.47195	0.10715	685	1	0.40728	0.42401	1	0.37998	0.48375	1	0.39363	0.45388	1	0.40616	0.31791	16.66904	0.98685	1	0.66575	0.28809	15.31769	0.98685	1	-0.02170	0.03290	0.61702	0.00351	1	0.04124	0.04014	0.64099	0.00346	1	0.47292	0.86583	0	
35520	239.58582	914205228996	0.39003	0.44815	239.47195	0.11386	685	1	0.36962	0.40439	1	0.38393	0.48007	1	0.37677	0.44223	1	0.40623	0.31779	16.39555	0.98027	1	0.66577	0.28798	15.25049	0.98027	1	-0.02170	0.03290	0.61702	0.00356	1	0.04124	0.04014	0.64099	0.00347	1	0.47292	0.86583	0	
35521	239.59251	914205296009	0.38935	0.44796	239.47195	0.12056	685	1	0.36962	0.40439	1	0.38457	0.48498	1	0.37710	0.44469	1	0.40635	0.31777	16.29299	0.98027	1	0.66581	0.28793	15.34051	0.97369	1	-0.02232	0.03392	0.63609	0.00355	1	0.18116	0.17904	2.86585	0.00351	0	0.47292	0.86583	0	
35522	239.59912	914205362019	0.38877	0.44827	239.47195	0.12717	685	1	0.38305	0.41441	1	0.37241	0.49395	1	0.37773	0.45418	1	0.40660	0.31791	16.33201	0.98027	1	0.66595	0.28818	15.43735	0.97369	1	-0.02232	0.03392	0.63609	0.00352	1	0.18116	0.17904	2.86585	0.00341	0	0.47292	0.86583	0	
35523	239.60568	914205427674	0.38808	0.45000	239.47195	0.13373	685	1	0.38054	0.45220	1	0.36796	0.51677	1	0.37425	0.48448	1	0.40660	0.31812	16.52733	0.98027	1	0.66593	0.28831	15.46319	0.97369	1	-0.02232	0.03392	0.63609	0.00356	1	0.18116	0.17904	2.86585	0.00343	0	0.47292	0.86583	0	
35524	239.61267	914205497567	0.38747	0.45167	239.47195	0.14072	685	1	0.38147	0.45672	1	0.36796	0.51677	1	0.37472	0.48675	1	0.40683	0.31792	16.76392	0.97369	1	0.66632	0.28836	15.21246	0.97369	1	-0.02145	0.03281	0.61530	0.00354	1	0.04168	0.04029	0.64488	0.00342	1	0.47292	0.86583	0	
35525	239.61931	914205563956	0.38799	0.45230	239.47195	0.14735	685	1	0.40635	0.43784	1	0.39258	0.49452	1	0.39946	0.46618	1	0.40688	0.31787	16.72888	0.96711	1	0.66635	0.28816	15.22955	0.97369	1	-0.02145	0.03281	0.61530	0.00358	1	0.04168	0.04029	0.64488	0.00337	1	0.47292	0.86583	0	
35526	239.62604	914205631247	0.38722	0.45280	239.47195	0.15408	685	1	0.36433	0.44016	1	0.37480	0.48828	1	0.36956	0.46422	1	0.40699	0.31774	16.60053	0.96711	1	0.66640	0.28813	15.02530	0.97369	1	-0.02145	0.03281	0.61530	0.00352	1	0.04168	0.04029	0.64488	0.00340	1	0.47292	0.86583	0	
35527	239.63266	914205697432	0.38650	0.45316	239.47195	0.16071	685	1	0.36330	0.43551	1	0.37480	0.48828	1	0.36905	0.46190	1	0.40735	0.31780	16.40859	0.97369	1	0.66678	0.28816	15.28315	0.97369	1	-0.02215	0.03395	0.63658	0.00346	1	0.18263	0.17941	2.87518	0.00337	0	0.47292	0.86583	0	
35528	239.63939	914205764676	0.38638	0.45429	239.47195	0.16743	685	1	0.39404	0.46156	1	0.37309	0.50374	1	0.38357	0.48265	1	0.40740	0.31796	16.55599	0.98027	1	0.66671	0.28826	15.49729	0.97369	1	-0.02215	0.03395	0.63658	0.00349	1	0.18263	0.17941	2.87518	0.00334	0	0.47292	0.86583	0	
35529	239.64612	914205832017	0.38620	0.45456	239.47195	0.17416	685	1	0.38971	0.43109	1	0.37335	0.49186	1	0.38153	0.46148	1	0.40742	0.31793	16.43563	0.98027	1	0.66678	0.28815	15.20530	0.97369	1	-0.02215	0.03395	0.63658	0.00354	1	0.18263	0.17941	2.87518	0.00339	0	0.47292	0.86583	0	
